candidate_id,selected_occupation,skill,importance,level,candidate_evidence,skill_gap_priority,demand_percentage,prescriptive_priority_score,prescriptive_priority_percentage,skill_priority_rank,cip_program_count,cip_pathway_available,cip_status,education_action,priority_level,demand_level,prescriptive_action
Candidate_003,Continuing Care Assistant,Mathematics,2.12,1.88,0.0,0.4,43.96,0.416,41.58,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Continuing Care Assistant,Science,1.75,0.88,0.0,0.263,43.96,0.334,33.36,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Delivery Driver,Mathematics,2.25,2.12,0.0,0.43700000000000006,37.05,0.41,41.04,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Delivery Driver,Science,1.12,0.12,0.0,0.12400000000000001,37.05,0.223,22.26,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,"Driver, Truck",Mathematics,2.0,1.88,0.0,0.388,88.8,0.588,58.8,1,1,True,CIP pathway available,Review mapped CIP education pathways,Medium,High,Consider developing Mathematics because the target occupation shows high Canadian labour demand (88.80%). Review mapped CIP education pathways for this occupation.
Candidate_003,"Driver, Truck",Science,1.0,0.0,0.0,0.1,88.8,0.415,41.52,2,1,True,CIP pathway available,Review mapped CIP education pathways,Lower,High,Consider developing Science because the target occupation shows high Canadian labour demand (88.80%). Review mapped CIP education pathways for this occupation.
Candidate_003,Food Service Supervisor,Mathematics,3.0,3.0,0.0,0.6,68.33,0.633,63.33,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (63.33%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Food Service Supervisor,Science,1.0,0.0,0.0,0.1,68.33,0.333,33.33,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Information Technology (IT) Analyst,Mathematics,3.0,3.38,0.0,0.6379999999999999,26.64,0.489,48.94,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Information Technology (IT) Analyst,Science,2.75,3.12,0.0,0.587,26.64,0.459,45.88,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Inside Sales Representative,Mathematics,2.62,2.0,0.0,0.462,86.44,0.623,62.3,1,0,False,No CIP pathway in crosswalk,Investigate education/training pathways separately,Medium,High,Consider developing Mathematics because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Inside Sales Representative,Science,1.0,0.0,0.0,0.1,86.44,0.406,40.58,2,0,False,No CIP pathway in crosswalk,Investigate education/training pathways separately,Lower,High,Consider developing Science because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Licensed Practical Nurse (L.P.N.),Mathematics,2.88,2.88,0.0,0.576,30.39,0.467,46.72,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Licensed Practical Nurse (L.P.N.),Science,2.62,2.62,0.0,0.524,30.39,0.436,43.6,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Office Administrator,Mathematics,2.75,2.75,0.0,0.55,52.86,0.541,54.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (54.14%). Review mapped CIP education pathways for this occupation.
Candidate_003,Office Administrator,Science,1.38,0.38,0.0,0.176,52.86,0.317,31.7,2,13,True,CIP pathway available,Review mapped CIP education pathways,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_003,Office Manager,Mathematics,2.75,2.75,0.0,0.55,52.86,0.541,54.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (54.14%). Review mapped CIP education pathways for this occupation.
Candidate_003,Office Manager,Science,1.0,0.0,0.0,0.1,52.86,0.271,27.14,2,13,True,CIP pathway available,Review mapped CIP education pathways,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_003,Restaurant Manager,Mathematics,2.88,2.88,0.0,0.576,58.65,0.58,58.02,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (58.02%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Restaurant Manager,Science,1.62,0.62,0.0,0.224,58.65,0.369,36.9,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Retail Sales Associate,Mathematics,2.62,2.0,0.0,0.462,86.44,0.623,62.3,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,High,Consider developing Mathematics because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Retail Sales Associate,Science,1.0,0.0,0.0,0.1,86.44,0.406,40.58,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,High,Consider developing Science because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Secondary School Teacher,Mathematics,2.75,3.0,0.0,0.575,36.36,0.49,49.04,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Secondary School Teacher,Science,2.0,1.88,0.0,0.388,36.36,0.378,37.82,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Software Developer,Mathematics,2.75,3.25,0.0,0.6000000000000001,22.91,0.452,45.16,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_003,Software Developer,Science,2.12,1.88,0.0,0.4,22.91,0.332,33.16,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_004,Administrative Assistant,Active Listening,4.0,3.75,0.0,0.775,43.85,0.64,64.04,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Active Listening as a medium-priority skill gap (64.04%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_004,Administrative Assistant,Speaking,4.0,3.62,0.0,0.762,43.85,0.633,63.26,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Speaking as a medium-priority skill gap (63.26%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_004,Bookkeeper,Active Listening,3.25,3.75,0.0,0.7,29.92,0.54,53.97,1,1,True,CIP pathway available,Review mapped CIP education pathways,Medium,Lower,Consider developing Active Listening as a medium-priority skill gap (53.97%). Review mapped CIP education pathways for this occupation.
